"cruise","ship","ship_code","order_occupied","tow_type","tow_number","net_location","time","end_time","latitude","longitude","line","station","standard_haul_factor","volume_sampled","proportion_sorted","mesh_size","description","year","month","season","Lon_deg_r","Lat_deg_r","site","year_site","year_season_site","cruise_site"
199804,"DAVID STARR JORDAN","JD",69,"CB",1,"S","1998/04/19 01:12:00","1998-04-19T01:33:31Z",35.31,-121.96166,73.3,60,5.11,"427.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",4,"Spring",-122,35.3,"73.3_60","1998:73.3_60","1998:Spring73.3_60","199804:73.3_60"
199804,"DAVID STARR JORDAN","JD",72,"CB",1,"S","1998/04/19 16:21:00","1998-04-19T16:42:29Z",34.643333,-123.365,73.3,80,4.79,"444.3",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",4,"Spring",-123.4,34.6,"73.3_80","1998:73.3_80","1998:Spring73.3_80","199804:73.3_80"
199804,"DAVID STARR JORDAN","JD",73,"CB",1,"S","1998/04/20 02:25:00","1998-04-20T02:46:30Z",35.205,-123.77333,70,80,4.05,"485.2",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",4,"Spring",-123.8,35.2,"70_80","1998:70_80","1998:Spring70_80","199804:70_80"
199804,"DAVID STARR JORDAN","JD",76,"CB",1,"S","1998/04/20 16:39:00","1998-04-20T17:01:09Z",35.881664,-122.365,70,60,4.64,"453.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",4,"Spring",-122.4,35.9,"70_60","1998:70_60","1998:Spring70_60","199804:70_60"
199804,"DAVID STARR JORDAN","JD",77,"CB",1,"S","1998/04/20 22:33:00","1998-04-20T22:53:59Z",36.048332,-122.01,70,55,4.23,"480.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",4,"Spring",-122,36,"70_55","1998:70_55","1998:Spring70_55","199804:70_55"
199804,"DAVID STARR JORDAN","JD",78,"CB",1,"S","1998/04/21 03:26:00","1998-04-21T03:34:28Z",36.181667,-121.72833,70,51,4.33,"176.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",4,"Spring",-121.7,36.2,"70_51","1998:70_51","1998:Spring70_51","199804:70_51"
199805,"ROBERT G. SPROUL","SP",2,"CB",1,"S","1998/05/17 03:27:00","1998-05-17T03:35:32Z",33.485,-117.76833,90,28,4.78,"179.3",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",5,"Spring",-117.8,33.5,"90_28","1998:90_28","1998:Spring90_28","199805:90_28"
199805,"ROBERT G. SPROUL","SP",3,"CB",1,"S","1998/05/17 08:30:00","1998-05-17T08:51:48Z",33.251667,-118.25,90,35,4.46,"464.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",5,"Spring",-118.2,33.3,"90_35","1998:90_35","1998:Spring90_35","199805:90_35"
199805,"ROBERT G. SPROUL","SP",4,"CB",1,"S","1998/05/17 12:29:00","1998-05-17T12:49:47Z",33.185,-118.386665,90,37,4.75,"437.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",5,"Spring",-118.4,33.2,"90_37","1998:90_37","1998:Spring90_37","199805:90_37"
199805,"ROBERT G. SPROUL","SP",5,"CB",1,"S","1998/05/17 18:43:00","1998-05-17T19:04:50Z",32.91833,-118.93166,90,45,4.65,"453.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",5,"Spring",-118.9,32.9,"90_45","1998:90_45","1998:Spring90_45","199805:90_45"
199805,"ROBERT G. SPROUL","SP",17,"CB",1,"S","1998/05/21 08:29:00","1998-05-21T08:40:45Z",33.876667,-120.13333,83.3,51,4.14,"264.7",0.467,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",5,"Spring",-120.1,33.9,"83.3_51","1998:83.3_51","1998:Spring83.3_51","199805:83.3_51"
199805,"ROBERT G. SPROUL","SP",19,"CB",1,"S","1998/05/21 17:19:00","1998-05-21T17:21:19Z",34.225,-119.41333,83.3,40.6,4.33,"49.0",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",5,"Spring",-119.4,34.2,"83.3_40.6","1998:83.3_40.6","1998:Spring83.3_40.6","199805:83.3_40.6"
199809,"NEW HORIZON","NH",1,"CB",1,"P","1998/09/13 19:59:00","1998-09-13T20:20:25Z",32.956665,-117.30167,93.3,26.7,4.37,"445.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.3,33,"93.3_26.7","1998:93.3_26.7","1998:Fall93.3_26.7","199809:93.3_26.7"
199809,"NEW HORIZON","NH",1,"CB",1,"S","1998/09/13 19:59:00","1998-09-13T20:20:25Z",32.956665,-117.30167,93.3,26.7,4.37,"445.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.3,33,"93.3_26.7","1998:93.3_26.7","1998:Fall93.3_26.7","199809:93.3_26.7"
199809,"NEW HORIZON","NH",3,"CB",1,"P","1998/09/14 02:26:00","1998-09-14T02:47:35Z",32.845,-117.53167,93.3,30,4.83,"430.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.5,32.8,"93.3_30","1998:93.3_30","1998:Fall93.3_30","199809:93.3_30"
199809,"NEW HORIZON","NH",3,"CB",1,"S","1998/09/14 02:26:00","1998-09-14T02:47:35Z",32.845,-117.53167,93.3,30,4.83,"430.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.5,32.8,"93.3_30","1998:93.3_30","1998:Fall93.3_30","199809:93.3_30"
199809,"NEW HORIZON","NH",4,"CB",1,"P","1998/09/14 06:16:00","1998-09-14T06:37:25Z",32.678333,-117.871666,93.3,35,4.23,"454.3",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.9,32.7,"93.3_35","1998:93.3_35","1998:Fall93.3_35","199809:93.3_35"
199809,"NEW HORIZON","NH",4,"CB",1,"S","1998/09/14 06:16:00","1998-09-14T06:37:25Z",32.678333,-117.871666,93.3,35,4.23,"454.3",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.9,32.7,"93.3_35","1998:93.3_35","1998:Fall93.3_35","199809:93.3_35"
199809,"NEW HORIZON","NH",5,"CB",1,"P","1998/09/14 10:16:00","1998-09-14T10:36:54Z",32.516666,-118.205,93.3,40,4.42,"436.0",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.2,32.5,"93.3_40","1998:93.3_40","1998:Fall93.3_40","199809:93.3_40"
199809,"NEW HORIZON","NH",5,"CB",1,"S","1998/09/14 10:16:00","1998-09-14T10:36:54Z",32.516666,-118.205,93.3,40,4.42,"436.0",0.516,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.2,32.5,"93.3_40","1998:93.3_40","1998:Fall93.3_40","199809:93.3_40"
199809,"NEW HORIZON","NH",22,"CB",1,"P","1998/09/18 15:04:00","1998-09-18T15:26:09Z",32.415,-119.955,90,60,4.73,"453.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120,32.4,"90_60","1998:90_60","1998:Fall90_60","199809:90_60"
199809,"NEW HORIZON","NH",22,"CB",1,"S","1998/09/18 15:04:00","1998-09-18T15:26:09Z",32.415,-119.955,90,60,4.73,"453.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120,32.4,"90_60","1998:90_60","1998:Fall90_60","199809:90_60"
199809,"NEW HORIZON","NH",24,"CB",1,"P","1998/09/19 05:42:00","1998-09-19T06:03:25Z",32.916664,-118.935,90,45,4.76,"444.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.9,32.9,"90_45","1998:90_45","1998:Fall90_45","199809:90_45"
199809,"NEW HORIZON","NH",24,"CB",1,"S","1998/09/19 05:42:00","1998-09-19T06:03:25Z",32.916664,-118.935,90,45,4.76,"444.1",0.469,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.9,32.9,"90_45","1998:90_45","1998:Fall90_45","199809:90_45"
199809,"NEW HORIZON","NH",25,"CB",1,"P","1998/09/19 10:52:00","1998-09-19T11:13:24Z",33.18,-118.38333,90,37,4.54,"440.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.4,33.2,"90_37","1998:90_37","1998:Fall90_37","199809:90_37"
199809,"NEW HORIZON","NH",25,"CB",1,"S","1998/09/19 10:52:00","1998-09-19T11:13:24Z",33.18,-118.38333,90,37,4.54,"440.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.4,33.2,"90_37","1998:90_37","1998:Fall90_37","199809:90_37"
199809,"NEW HORIZON","NH",26,"CB",1,"P","1998/09/19 13:49:00","1998-09-19T14:09:22Z",33.25,-118.24834,90,35,5.36,"402.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.2,33.2,"90_35","1998:90_35","1998:Fall90_35","199809:90_35"
199809,"NEW HORIZON","NH",26,"CB",1,"S","1998/09/19 13:49:00","1998-09-19T14:09:22Z",33.25,-118.24834,90,35,5.36,"402.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.2,33.2,"90_35","1998:90_35","1998:Fall90_35","199809:90_35"
199809,"NEW HORIZON","NH",27,"CB",1,"P","1998/09/19 19:25:00","1998-09-19T19:31:05Z",33.483334,-117.76666,90,28,5.85,"108.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.8,33.5,"90_28","1998:90_28","1998:Fall90_28","199809:90_28"
199809,"NEW HORIZON","NH",27,"CB",1,"S","1998/09/19 19:25:00","1998-09-19T19:31:05Z",33.483334,-117.76666,90,28,5.85,"108.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-117.8,33.5,"90_28","1998:90_28","1998:Fall90_28","199809:90_28"
199809,"NEW HORIZON","NH",29,"CB",1,"P","1998/09/20 04:22:00","1998-09-20T04:27:52Z",33.89,-118.49,86.7,33,3.67,"126.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.5,33.9,"86.7_33","1998:86.7_33","1998:Fall86.7_33","199809:86.7_33"
199809,"NEW HORIZON","NH",29,"CB",1,"S","1998/09/20 04:22:00","1998-09-20T04:27:52Z",33.89,-118.49,86.7,33,3.67,"126.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-118.5,33.9,"86.7_33","1998:86.7_33","1998:Fall86.7_33","199809:86.7_33"
199809,"NEW HORIZON","NH",31,"CB",1,"P","1998/09/20 11:08:00","1998-09-20T11:28:58Z",33.66,-118.96833,86.7,40,4.66,"434.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-119,33.7,"86.7_40","1998:86.7_40","1998:Fall86.7_40","199809:86.7_40"
199809,"NEW HORIZON","NH",31,"CB",1,"S","1998/09/20 11:08:00","1998-09-20T11:28:58Z",33.66,-118.96833,86.7,40,4.66,"434.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-119,33.7,"86.7_40","1998:86.7_40","1998:Fall86.7_40","199809:86.7_40"
199809,"NEW HORIZON","NH",32,"CB",1,"P","1998/09/20 15:22:00","1998-09-20T15:42:02Z",33.49,-119.31834,86.7,45,4.95,"418.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-119.3,33.5,"86.7_45","1998:86.7_45","1998:Fall86.7_45","199809:86.7_45"
199809,"NEW HORIZON","NH",32,"CB",1,"S","1998/09/20 15:22:00","1998-09-20T15:42:02Z",33.49,-119.31834,86.7,45,4.95,"418.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-119.3,33.5,"86.7_45","1998:86.7_45","1998:Fall86.7_45","199809:86.7_45"
199809,"NEW HORIZON","NH",47,"CB",1,"P","1998/09/24 05:20:00","1998-09-24T05:41:31Z",33.745,-120.41,83.3,55,4.61,"451.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.4,33.7,"83.3_55","1998:83.3_55","1998:Fall83.3_55","199809:83.3_55"
199809,"NEW HORIZON","NH",47,"CB",1,"S","1998/09/24 05:20:00","1998-09-24T05:41:31Z",33.745,-120.41,83.3,55,4.61,"451.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.4,33.7,"83.3_55","1998:83.3_55","1998:Fall83.3_55","199809:83.3_55"
199809,"NEW HORIZON","NH",48,"CB",1,"P","1998/09/24 08:26:00","1998-09-24T08:38:29Z",33.876667,-120.135,83.3,51,4.4,"261.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.1,33.9,"83.3_51","1998:83.3_51","1998:Fall83.3_51","199809:83.3_51"
199809,"NEW HORIZON","NH",48,"CB",1,"S","1998/09/24 08:26:00","1998-09-24T08:38:29Z",33.876667,-120.135,83.3,51,4.4,"261.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.1,33.9,"83.3_51","1998:83.3_51","1998:Fall83.3_51","199809:83.3_51"
199809,"NEW HORIZON","NH",49,"CB",1,"P","1998/09/24 14:52:00","1998-09-24T14:55:50Z",34.22333,-119.41167,83.3,40.6,2.72,"75.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-119.4,34.2,"83.3_40.6","1998:83.3_40.6","1998:Fall83.3_40.6","199809:83.3_40.6"
199809,"NEW HORIZON","NH",49,"CB",1,"S","1998/09/24 14:52:00","1998-09-24T14:55:50Z",34.22333,-119.41167,83.3,40.6,2.72,"75.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-119.4,34.2,"83.3_40.6","1998:83.3_40.6","1998:Fall83.3_40.6","199809:83.3_40.6"
199809,"NEW HORIZON","NH",51,"CB",1,"P","1998/09/24 23:02:00","1998-09-24T23:23:09Z",34.273335,-120.00166,81.8,46.9,4.92,"432.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120,34.3,"81.8_46.9","1998:81.8_46.9","1998:Fall81.8_46.9","199809:81.8_46.9"
199809,"NEW HORIZON","NH",51,"CB",1,"S","1998/09/24 23:02:00","1998-09-24T23:23:09Z",34.273335,-120.00166,81.8,46.9,4.92,"432.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120,34.3,"81.8_46.9","1998:81.8_46.9","1998:Fall81.8_46.9","199809:81.8_46.9"
199809,"NEW HORIZON","NH",53,"CB",1,"P","1998/09/25 06:16:00","1998-09-25T06:37:30Z",34.316666,-120.80167,80,55,4.43,"449.7",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.8,34.3,"80_55","1998:80_55","1998:Fall80_55","199809:80_55"
199809,"NEW HORIZON","NH",53,"CB",1,"S","1998/09/25 06:16:00","1998-09-25T06:37:30Z",34.316666,-120.80167,80,55,4.43,"449.7",0.491,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.8,34.3,"80_55","1998:80_55","1998:Fall80_55","199809:80_55"
199809,"NEW HORIZON","NH",54,"CB",1,"P","1998/09/25 10:11:00","1998-09-25T10:33:00Z",34.146667,-121.14,80,60,5.3,"419.0",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-121.1,34.1,"80_60","1998:80_60","1998:Fall80_60","199809:80_60"
199809,"NEW HORIZON","NH",54,"CB",1,"S","1998/09/25 10:11:00","1998-09-25T10:33:00Z",34.146667,-121.14,80,60,5.3,"419.0",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-121.1,34.1,"80_60","1998:80_60","1998:Fall80_60","199809:80_60"
199809,"NEW HORIZON","NH",56,"CB",1,"S","1998/09/26 00:59:00","1998-09-26T01:20:33Z",33.481667,-122.52167,80,80,5.16,"407.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-122.5,33.5,"80_80","1998:80_80","1998:Fall80_80","199809:80_80"
199809,"NEW HORIZON","NH",63,"CB",1,"P","1998/09/27 17:34:00","1998-09-27T17:55:31Z",34.713333,-121.535,76.7,60,4.89,"411.8",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-121.5,34.7,"76.7_60","1998:76.7_60","1998:Fall76.7_60","199809:76.7_60"
199809,"NEW HORIZON","NH",63,"CB",1,"S","1998/09/27 17:34:00","1998-09-27T17:55:31Z",34.713333,-121.535,76.7,60,4.89,"411.8",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-121.5,34.7,"76.7_60","1998:76.7_60","1998:Fall76.7_60","199809:76.7_60"
199809,"NEW HORIZON","NH",64,"CB",1,"P","1998/09/28 00:14:00","1998-09-28T00:35:32Z",34.88,-121.19833,76.7,55,5.5,"381.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-121.2,34.9,"76.7_55","1998:76.7_55","1998:Fall76.7_55","199809:76.7_55"
199809,"NEW HORIZON","NH",64,"CB",1,"S","1998/09/28 00:14:00","1998-09-28T00:35:32Z",34.88,-121.19833,76.7,55,5.5,"381.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-121.2,34.9,"76.7_55","1998:76.7_55","1998:Fall76.7_55","199809:76.7_55"
199809,"NEW HORIZON","NH",66,"CB",1,"P","1998/09/28 05:35:00","1998-09-28T05:42:46Z",35.086666,-120.776665,76.7,49,4.76,"141.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.8,35.1,"76.7_49","1998:76.7_49","1998:Fall76.7_49","199809:76.7_49"
199809,"NEW HORIZON","NH",66,"CB",1,"S","1998/09/28 05:35:00","1998-09-28T05:42:46Z",35.086666,-120.776665,76.7,49,4.76,"141.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",9,"Fall",-120.8,35.1,"76.7_49","1998:76.7_49","1998:Fall76.7_49","199809:76.7_49"
199810,"ROBERT G. SPROUL","SP",2,"CB",1,"S","1998/10/17 04:16:00","1998-10-17T04:24:54Z",33.485,-117.77,90,28,3.33,"200.2",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-117.8,33.5,"90_28","1998:90_28","1998:Fall90_28","199810:90_28"
199810,"ROBERT G. SPROUL","SP",3,"CB",1,"S","1998/10/17 09:11:00","1998-10-17T09:30:53Z",33.256664,-118.24,90,35,4.71,"429.0",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-118.2,33.3,"90_35","1998:90_35","1998:Fall90_35","199810:90_35"
199810,"ROBERT G. SPROUL","SP",4,"CB",1,"S","1998/10/17 12:50:00","1998-10-17T13:10:12Z",33.185,-118.386665,90,37,4.69,"443.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-118.4,33.2,"90_37","1998:90_37","1998:Fall90_37","199810:90_37"
199810,"ROBERT G. SPROUL","SP",5,"CB",1,"S","1998/10/17 18:46:00","1998-10-17T19:05:50Z",32.921665,-118.93,90,45,5.04,"421.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-118.9,32.9,"90_45","1998:90_45","1998:Fall90_45","199810:90_45"
199810,"ROBERT G. SPROUL","SP",7,"CB",1,"S","1998/10/18 06:18:00","1998-10-18T06:39:29Z",32.42,-119.956665,90,60,4.66,"457.4",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-120,32.4,"90_60","1998:90_60","1998:Fall90_60","199810:90_60"
199810,"ROBERT G. SPROUL","SP",16,"CB",1,"S","1998/10/21 04:52:00","1998-10-21T05:13:29Z",33.741665,-120.41,83.3,55,4.67,"449.5",0.522,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-120.4,33.7,"83.3_55","1998:83.3_55","1998:Fall83.3_55","199810:83.3_55"
199810,"ROBERT G. SPROUL","SP",17,"CB",1,"S","1998/10/21 08:22:00","1998-10-21T08:33:39Z",33.876667,-120.14667,83.3,51,3.91,"281.3",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-120.1,33.9,"83.3_51","1998:83.3_51","1998:Fall83.3_51","199810:83.3_51"
199810,"ROBERT G. SPROUL","SP",19,"CB",1,"S","1998/10/21 17:29:00","1998-10-21T17:32:41Z",34.22333,-119.415,83.3,40.6,2.99,"92.1",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",10,"Fall",-119.4,34.2,"83.3_40.6","1998:83.3_40.6","1998:Fall83.3_40.6","199810:83.3_40.6"
199811,"ROBERT G. SPROUL","SP",2,"CB",1,"S","1998/11/19 04:30:00","1998-11-19T04:50:50Z",33.485,-117.77,90,28,4.64,"443.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",11,"Fall",-117.8,33.5,"90_28","1998:90_28","1998:Fall90_28","199811:90_28"
199811,"ROBERT G. SPROUL","SP",3,"CB",1,"S","1998/11/19 09:10:00","1998-11-19T09:30:44Z",33.251667,-118.245,90,35,4.51,"451.7",0.5,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",11,"Fall",-118.2,33.3,"90_35","1998:90_35","1998:Fall90_35","199811:90_35"
199811,"ROBERT G. SPROUL","SP",4,"CB",1,"S","1998/11/19 12:06:00","1998-11-19T12:27:56Z",33.18833,-118.375,90,37,4.47,"462.5",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",11,"Fall",-118.4,33.2,"90_37","1998:90_37","1998:Fall90_37","199811:90_37"
199811,"ROBERT G. SPROUL","SP",5,"CB",1,"S","1998/11/19 18:05:00","1998-11-19T18:26:38Z",32.91833,-118.935,90,45,4.4,"477.5",0.5,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",11,"Fall",-118.9,32.9,"90_45","1998:90_45","1998:Fall90_45","199811:90_45"
199811,"ROBERT G. SPROUL","SP",17,"CB",1,"S","1998/11/23 08:38:00","1998-11-23T08:59:32Z",33.741665,-120.41,83.3,55,4.17,"487.5",0.538,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",11,"Fall",-120.4,33.7,"83.3_55","1998:83.3_55","1998:Fall83.3_55","199811:83.3_55"
199811,"ROBERT G. SPROUL","SP",18,"CB",1,"S","1998/11/23 12:37:00","1998-11-23T12:58:21Z",33.875,-120.135,83.3,51,3.81,"503.7",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",11,"Fall",-120.1,33.9,"83.3_51","1998:83.3_51","1998:Fall83.3_51","199811:83.3_51"
199811,"ROBERT G. SPROUL","SP",20,"CB",1,"S","1998/11/23 21:46:00","1998-11-23T21:49:20Z",34.22333,-119.41167,83.3,40.6,3.67,"74.6",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1998",11,"Fall",-119.4,34.2,"83.3_40.6","1998:83.3_40.6","1998:Fall83.3_40.6","199811:83.3_40.6"
199904,"DAVID STARR JORDAN","JD",66,"CB",1,"S","1999/04/15 22:17:00","1999-04-15T22:23:04Z",35.088333,-120.776665,76.7,49,5,"106.8",0.471,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1999",4,"Spring",-120.8,35.1,"76.7_49","1999:76.7_49","1999:Spring76.7_49","199904:76.7_49"
199910,"NEW HORIZON","NH",58,"CB",1,"S","1999/10/17 07:49:00","1999-10-17T08:10:47Z",33.483334,-122.53333,80,80,4.08,"491.4",0.521,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","1999",10,"Fall",-122.5,33.5,"80_80","1999:80_80","1999:Fall80_80","199910:80_80"
200004,"DAVID STARR JORDAN","JD",56,"CB",1,"S","2000/04/20 10:00:00","2000-04-20T10:21:26Z",33.488335,-122.53167,80,80,5.27,"408.1",0.464,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2000",4,"Spring",-122.5,33.5,"80_80","2000:80_80","2000:Spring80_80","200004:80_80"
200010,"NEW HORIZON","NH",61,"CB",1,"S","2000/10/28 00:30:00","2000-10-28T00:51:28Z",33.483334,-122.53333,80,80,4.1,"493.2",0.482,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2000",10,"Fall",-122.5,33.5,"80_80","2000:80_80","2000:Fall80_80","200010:80_80"
200010,"NEW HORIZON","NH",71,"CB",1,"S","2000/10/30 04:51:00","2000-10-30T04:56:49Z",35.09,-120.776665,76.7,49,3.92,"123.9",1,"0.505","CalCOFI Oblique Bongo Tow (0.4 m^2 mouth area, 0.71-m diameter)","2000",10,"Fall",-120.8,35.1,"76.7_49","2000:76.7_49","2000:Fall76.7_49","200010:76.7_49"
